@relation ClassificationProblem

@attribute leda.features.LabelSimilarity_JaroWinkler numeric
@attribute leda.features.LabelSimilarity_Levenshtein numeric
@attribute leda.features.LabelSimilarity_QGrams numeric
@attribute leda.features.WordNet_Hyponymy numeric
@attribute leda.features.wordnet.WordNet_Similarity_PatwardhanPetersen_1 numeric
@attribute leda.features.wordnet.WordNet_Similarity_JiangConrath numeric
@attribute leda.features.wordnet.WordNet_Similarity_LeacockChodorow numeric
@attribute leda.features.wordnet.WordNet_Similarity_Lesk numeric
@attribute leda.features.wordnet.WordNet_Similarity_Lin numeric
@attribute leda.features.wordnet.WordNet_Similarity_Path numeric
@attribute leda.features.wordnet.WordNet_Similarity_Resnik numeric
@attribute leda.features.wordnet.WordNet_Similarity_WuPalmer numeric
@attribute leda.features.Ontology_Subsumption numeric
@attribute leda.features.Ontology_Similarity numeric
@attribute leda.features.Ontology_ObjectProperties numeric
@attribute leda.features.TaxonomicOverlap_Subclasses numeric
@attribute leda.features.TaxonomicOverlap_Instances numeric
@attribute leda.features.BTaxonomicOverlap_Subclasses numeric
@attribute leda.features.BTaxonomicOverlap_Instances numeric
@attribute leda.features.BOntology_Subsumption numeric
@attribute leda.features.BOntology_Similarity numeric
@attribute leda.features.Document_Similarity numeric
@attribute Name string
@attribute Class {+,-}

@data
0.333333,11,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.125,0,?,0,?,0,?,?,Planet__MediaCompany,+
0,6,0,1,0.075223,0.048791,1.386294,11,0.102455,0.1,1.169783,0.470588,0,0.5,0.111111,0,?,0,?,0,?,?,Plateau__Album,+
0.630952,6,0,0,?,?,?,?,?,?,?,?,0,0.375,0.086957,0,?,0,?,0,?,?,Plateau__Dataset,+
0,13,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.125,0,?,0,?,0,?,?,Plateau__InsuranceCompany,+
0,8,0.090909,1,0.068506,0.047326,1.12393,33,?,0.076923,?,0.25,0,0.375,0.086957,0,?,0,?,0,?,?,Plateau__Legislation,+
0.357143,6,0,1,0.158389,0.05103,1.491655,47,?,0.111111,1.169783,0.5,0,0.4375,0.125,0,?,0,?,0,?,?,Plateau__Meeting,+
0,18,0,0,?,?,?,?,?,?,?,?,0,0.125,0.15,0,?,0,?,0,?,?,PoliticalEntity__InternationalOrganization,-
0,13,0,1,?,?,?,?,?,?,?,?,0,0.5,0.133333,0,?,0,?,0,?,?,PoliticalParty__Lake,+
0.542857,11,0.083333,1,?,?,?,?,?,?,?,?,0,0.5,0.15625,0,?,0,?,0,?,?,PoliticalParty__Patent,+
0.614286,10,0.083333,1,?,?,?,?,?,?,?,?,0,0.5,0.133333,0,?,0,?,0,?,?,PoliticalParty__Planet,+
0.344444,13,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.176471,0,?,0,?,0,?,?,PoliticalRegion__EMail,+
0.7,6,0.516129,0,?,?,?,?,?,?,?,?,0,0.125,0.095238,0,?,0,?,0,?,?,PoliticalRegion__GlobalRegion,-
0,14,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.133333,0,?,0,?,0,?,?,PoliticalRegion__Number,+
0.694603,12,0.121212,0,?,?,?,?,?,?,?,?,0,0.125,0.095238,0,?,0,?,0,?,?,PoliticalRegion__PopulatedPlace,-
0.584641,12,0.166667,0,?,?,?,?,?,?,?,?,0,0.375,0.129032,0,?,0,?,0,?,?,PoliticalRegion__SportOrganization,+
0.411111,13,0,1,?,?,?,?,?,?,?,?,0,0.25,0.095238,0,?,0,?,0,?,?,PoliticalRegion__Spring,+
0.457937,12,0,0,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,PopulatedPlace__GlobalRegion,-
0.440476,14,0,1,?,?,?,?,?,?,?,?,0,0.25,0.117647,0,?,0,?,0,?,?,PopulatedPlace__Ship,-
0.602564,11,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.090909,0,?,0,?,0,?,?,PostalAddress__Festival,+
0.467949,11,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.142857,0,?,0,0,0,?,?,PostalAddress__Magazine,+
0.436508,11,0,1,?,?,?,?,?,?,?,?,0,0.625,0.0625,0,?,0,?,0,?,?,Premier__InternetDomain,+
0.422619,8,0,1,0.089141,0.065828,1.203973,35,?,0.083333,?,0.266667,0,0.5,0.066667,0,?,0,?,0,?,?,Premier__Language,+
0.601191,6,0.210526,1,0.233724,0.071952,1.386294,51,0.215286,0.1,1.906465,0.526316,0,0.125,0.052632,0,?,0,?,0,?,?,Premier__Minister,-
0.447619,6,0,1,0.050945,0.06085,1.290984,51,0.069667,0.090909,0.615314,0.375,0,0.6875,0.105263,0,?,0,?,0,?,?,Premier__Ocean,+
0.507937,7,0,1,0.033551,0.07111,1.12393,5,0.163142,0.076923,1.370741,0.454545,0,0.8125,0.09375,0,?,0,?,0,?,?,Premier__Telecom,+
0.528822,17,0,1,?,?,?,?,?,?,?,?,0,0.5,0.071429,0,?,0,?,0,?,?,Premier__TemporalAbstraction,+
0.424242,8,0,1,0.25054,0.061913,1.491655,307,0.126523,0.111111,1.169783,0.5,0,?,0.105263,0,?,0,?,0,?,?,President__Archipelago,+
0,7,0.1,1,0.096673,0.057439,1.290984,15,0.205709,0.090909,2.254436,0.5,0,0.4375,0.0625,0,?,0,?,0,?,?,President__Concert,+
0.458333,8,0,1,0.147674,0.064481,1.290984,93,0.150218,0.090909,1.370741,0.5,0,0.625,0.055556,0,?,0,?,0,?,?,President__Magazine,+
0.395833,13,0,1,?,?,?,?,?,?,?,?,0,0.625,0.105263,0,?,0,?,0,?,?,President__NaturalSatellite,+
0.395833,14,0,1,?,?,?,?,?,?,?,?,0,0.625,0.105263,0,?,0,?,0,?,?,President__RailroadFacility,+
0.453704,7,0,1,0.186649,0.061559,1.203973,72,0.082431,0.083333,0.778298,0.333333,0,0.375,0.0625,0,?,0,?,0,?,?,President__Week,+
0.464286,6,0,1,0.530572,0.865321,2.995732,357,0.907258,0.5,5.652598,0.941176,1,0.375,0.041667,0.090909,?,0,?,0,?,?,Product__Book,-
0.422619,8,0,1,0.072037,0.081451,1.386294,36,0.182537,0.1,1.370741,0.526316,0,0.4375,0.055556,0,?,0,?,0,?,?,Product__Chairman,+
0.595238,5,0,1,0.198404,0.096337,1.609438,124,0.399094,0.125,3.447032,0.533333,1,0.25,0.058824,0.045455,?,0,0.01087,0,?,?,Product__Drug,-
0.581781,21,0.058824,1,?,?,?,?,?,?,?,?,0,0.3125,0.142857,0,?,0,?,0,?,?,Product__EducationalOrganization,+
0.531482,9,0,1,0.132687,0.064228,1.203973,79,?,0.083333,?,0.266667,0,0.4375,0.133333,0,?,0,?,0,?,?,Profession__Continent,+
0.809444,7,0.272727,1,0.158144,0.07313,1.203973,79,0.084239,0.083333,0.778298,0.352941,0,0.4375,0.125,0,?,0,?,0,?,?,Profession__Province,+
0,6,0.2,1,0.146863,0.076826,1.386294,72,0.106814,0.1,0.778298,0.4,0,0.25,0.1,0,?,0,?,0,?,?,Profession__Season,+
0.527778,7,0,1,0.205526,0.07923,1.290984,132,0.089328,0.090909,0.778298,0.375,0,0.4375,0.133333,0,?,0,?,0,?,?,Province__Season,+
0.510965,17,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.105263,0,?,0,?,0,?,?,Province__WeaponModelOrSystem,+
0.313187,10,0,1,?,?,?,?,?,?,?,?,0,0.125,0.136364,0,?,0,?,0,0.1875,?,PublicCompany__Airline,-
0.67735,5,0.482759,0,?,?,?,?,?,?,?,?,0,0.125,0.136364,0,?,0,?,0,0.125,?,PublicCompany__MediaCompany,-
0.77208,6,0.538462,0,?,?,?,?,?,?,?,?,0,0.1875,0.136364,0,?,0.000831,?,1,0.1875,?,PublicCompany__TVCompany,-
0.626374,9,0,1,?,?,?,?,?,?,?,?,0,0.125,0.136364,0,?,0,?,0,?,?,PublicCompany__Telecom,-
0.643494,14,0.157895,0,?,?,?,?,?,?,?,?,1,0.1875,0.064516,0.375,?,0,?,0,?,?,PublishedMaterial__IssueOfPeriodical,-
0.565441,14,0.068966,1,?,?,?,?,?,?,?,?,0,0.4375,0.076923,0,?,0,?,0,?,?,PublishedMaterial__Province,+
0.381046,14,0.064516,0,?,?,?,?,?,?,?,?,0,0.125,0.136364,0,?,0,?,0,?,?,PublishingCompany__NewsAgency,-
0.1,13,0.066667,1,?,?,?,?,?,?,?,?,0,0.625,0.125,0,?,0,?,0,?,?,PublishingCompany__Peninsula,+
0,17,0,1,?,?,?,?,?,?,?,?,0,0.625,0.125,0,?,0,?,0,?,?,PublishingCompany__Reef,+
0.411255,10,0,1,?,?,?,?,?,?,?,?,0,0.25,0.0625,0,?,0,?,0,?,?,Quarter__JobPosition,+
0.406593,12,0,1,?,?,?,?,?,?,?,?,0,0.5,0.071429,0,?,0,?,0,?,?,Quarter__StockExchange,+
0.539683,5,0,1,0.127092,0.065558,1.609438,60,0.132981,0.125,1.169783,0.533333,0,0.4375,0.125,0,?,0,?,0,?,?,Quarter__Valley,+
0.511111,8,0,1,0.21739,0.091499,1.609438,86,0.20054,0.125,1.370741,0.588235,0,0.4375,0.125,0,?,0.004149,0.011236,0,?,?,RaceCourse__Person,+
0.527778,10,0,0,?,?,?,?,?,?,?,?,0,0.625,0.1,0,?,0,?,0,?,?,RadioStation__TVCompany,-
0.520833,12,0,1,?,?,?,?,?,?,?,?,0,0.1875,0.1,0,?,0,?,0,?,?,RailroadFacility__Building,-
0.508333,14,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.1,0,?,0,?,0,?,?,RailroadFacility__Delta,+
0.282407,15,0,0,?,?,?,?,?,?,?,?,0,0.5625,0.2,0,?,0,?,0,?,?,RailroadFacility__IPAddress,+
0.409722,16,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.142857,0,?,0,?,0,?,?,RailroadFacility__Number,+
0.412698,8,0.5,1,?,?,?,?,?,?,?,?,1,0.1875,0.1,0.5,?,0.111111,?,1,0.1875,?,RailroadTunnel__Tunnel,-
0.490476,17,0.052632,0,?,?,?,?,?,?,?,?,0,0.4375,0.111111,0,?,0,?,0,?,?,RecreationalFacility__AudioRecording,+
0.416667,18,0,1,?,?,?,?,?,?,?,?,0,0.1875,0.1,0,?,0,?,0,?,?,RecreationalFacility__Hotel,-
0.535185,15,0.102564,0,?,?,?,?,?,?,?,?,0,0.1875,0.095238,0,?,0,?,0,?,?,RecreationalFacility__PoliticalRegion,+
0,15,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.111111,0,?,0,?,0,?,?,Reef__AlcoholicBeverage,+
0.434211,17,0,1,?,?,?,?,?,?,?,?,0,0.125,0.1,0,?,0,?,0,?,?,Reef__BiogeographicRegion,-
0,8,0,1,0.156938,0.055668,1.491655,73,?,0.111111,?,0.333333,0,0.375,0.133333,0,?,0,?,0,?,?,Reef__Language,+
0.436275,15,0,1,?,?,?,?,?,?,?,?,0,0.25,0.1,0,?,0,?,0,?,?,ReferenceLocation__Lake,-
0,17,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.142857,0,?,0,?,0,?,?,ReligiousLocation__DayOfWeek,+
0.461765,16,0,0,?,?,?,?,?,?,?,?,0,0.5625,0.125,0,?,0,?,0,?,?,ReligiousLocation__SoccerClub,+
0.418254,18,0,0,?,?,?,?,?,?,?,?,0,0.5,0.071429,0,?,0,?,0,?,?,ReligiousOrganization__CalendarYear,+
0.281746,19,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.129032,0,?,0,?,0,0.3125,?,ReligiousOrganization__Province,+
0.80381,7,0.622222,0,?,?,?,?,?,?,?,?,0,0.125,0.15,0,?,0,?,0,0.125,?,ReligiousOrganization__ResearchOrganization,-
0.415873,19,0,1,?,?,?,?,?,?,?,?,0,0.5,0.133333,0,?,0,?,0,?,?,ReligiousOrganization__Tower,+
0,15,0,1,?,?,?,?,?,?,?,?,0,0.125,0.071429,0,?,0,?,0,?,?,Report__PublishedMaterial,-
0,9,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.142857,0,?,0,?,0,?,?,ResearchArea__Harbor,+
0.448413,9,0,1,?,?,?,?,?,?,?,?,1,0.1875,0.111111,0.5,?,0,0,0,?,?,ResearchArea__Science,-
0.333333,18,0,1,?,?,?,?,?,?,?,?,0,?,0.043478,0,?,0,?,0,?,?,ResearchOrganization__Alias,+
0,19,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.133333,0,?,0,?,0,?,?,ResearchOrganization__Cape,+
0,17,0,0,?,?,?,?,?,?,?,?,0,0.375,0.142857,0,?,0,?,0,?,?,ResearchOrganization__ChemicalCompound,+
0.397619,18,0,1,?,?,?,?,?,?,?,?,0,0.1875,0.142857,0,?,0.000831,?,1,0.125,?,ResearchOrganization__Company,-
0.416667,17,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.071429,0,?,0,?,0,?,?,ResearchOrganization__Event,+
0.405556,18,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.133333,0,?,0.00082,?,1,?,?,ResearchOrganization__Galaxy,+
0,17,0,1,?,?,?,?,?,?,?,?,1,0.1875,0.15,0.333333,?,0,?,0,0.1875,?,ResearchOrganization__Institute,-
0.533333,18,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.133333,0,?,0.000831,?,1,0.125,?,ResearchOrganization__Star,+
0,9,0,1,0.315786,0.079979,2.079442,93,0.362599,0.2,6.030724,0.714286,0,0.125,0.1,0,?,0,?,0,?,?,Reservoir__Canal,-
0.502645,8,0.1,1,0.052963,0.061799,1.609438,21,0.144876,0.125,1.370741,0.461538,0,0.625,0.105263,0,?,0,?,0,?,?,Reservoir__Manager,+
0,9,0,1,0.067777,0.089547,1.89712,47,0.345544,0.166667,2.948102,0.615385,0,0.5,0.125,0,?,0,?,0,?,?,Reservoir__Month,+
0.47619,7,0,1,0.088242,0.059755,1.290984,48,0.085099,0.090909,0.778298,0.375,0,0.5,0.142857,0,?,0,?,0,?,?,Reservoir__Percent,+
0.465608,16,0,0,?,?,?,?,?,?,?,?,0,0.125,0.074074,0,?,0,?,0,?,?,ResourceCollection__Dataset,-
0,16,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.083333,0,?,0,?,0,?,?,ResourceCollection__MountainRange,+
0.399471,17,0,1,?,?,?,?,?,?,?,?,0,?,0.083333,0,?,0.028414,0.044944,0,?,?,ResourceCollection__Stadium,+
0,7,0,1,?,?,?,?,?,?,?,?,0,0.375,0.111111,0,?,0,?,0,?,?,Ridge__CarModel,+
0.466667,5,0,1,0.054034,?,1.12393,23,?,0.076923,0.778298,0.333333,0,0.5625,0.1875,0,?,0,?,0,?,?,Ridge__EMail,+
0,7,0.111111,1,0.054275,0.048455,1.290984,12,?,0.090909,0.778298,0.375,0,0.5625,0.133333,0,?,0,?,0,?,?,Ridge__Institute,+
0.441667,7,0,1,0.08364,0.05465,1.609438,21,0.211797,0.125,2.491596,0.571429,0,0.5625,0.121212,0,?,0,?,0,?,?,Ridge__Ministry,+
0,11,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.125,0,?,0,?,0,?,?,River__BoardMeeting,+
0,4,0,1,0.450845,0.356458,2.590267,300,0.831942,0.333333,6.943784,0.857143,0,0.1875,0.1,0,?,0,?,0,?,?,River__Creek,-
0.633333,7,0.105263,1,0.209393,0.07347,1.203973,221,?,0.083333,?,0.266667,0,0.5625,0.125,0,?,0.004153,0.011236,1,0.1875,?,River__Government,+
0.625,17,0.068966,1,?,?,?,?,?,?,?,?,0,0.5,0.133333,0,?,0,?,0,0.25,?,River__ResearchOrganization,+
0.437037,8,0,1,0.083131,0.06962,1.491655,95,0.078915,0.111111,0.615314,0.428571,0,0.3125,0.1,0,?,0.004153,0.011236,1,0.25,?,River__Satellite,+
0.447619,6,0,1,0.043046,?,1.049822,9,?,0.071429,?,0.235294,0,?,0.090909,0,?,0,?,0,?,?,Roadway__Alias,+
0.436508,6,0,1,0.209235,0.070417,1.89712,59,0.259753,0.166667,2.491596,0.705882,0,0.125,0.1,0,?,0,?,0,?,?,Roadway__Bridge,-
0.484127,10,0,1,0.127362,0.075425,1.203973,50,?,0.083333,?,0.266667,0,0.4375,0.133333,0,?,0,?,0,?,?,Roadway__Organization,+
0.1,9,0.095238,1,0.078862,0.061931,1.742969,37,0.235832,0.142857,2.491596,0.666667,0,0.3125,0.1,0,?,0,?,0,?,?,Roadway__RaceCourse,-
0.378788,19,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.125,0,?,0,?,0,?,?,Satellite__GovernmentOrganization,+
0,8,0,1,0.103579,0.087472,1.290984,62,0.119841,0.090909,0.778298,0.375,0,0.5,0.142857,0,?,0,?,0,?,?,School__Beverage,+
0.55,5,0.153846,1,0.178737,0.070105,1.742969,156,0.262877,0.142857,2.948102,0.571429,0,0.5,0.133333,0,?,0,?,0,0.25,?,School__Sea,+
0,10,0,1,0.528585,0.156122,2.590267,324,0.665455,0.333333,6.393427,0.888889,0,0.125,0.146341,0,?,0,?,0,0.125,?,School__University,-
0.442002,11,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.142857,0,?,0.00082,?,1,?,?,Science__AmusementPark,+
0.464286,6,0.133333,1,0.087834,0.055887,1.386294,81,?,0.1,?,0.307692,0,0.5,0.142857,0,?,0,?,0,?,?,Science__Cape,+
0.417989,8,0,1,?,?,?,?,?,?,?,?,0,0.375,0.090909,0,?,0,?,0,?,?,Science__IPAddress,+
0.690476,6,0.105263,1,?,?,?,?,?,?,?,?,0,0.3125,0.111111,0,?,0,?,0,?,?,Science__TimeZone,+
0,6,0,1,0.12561,0.055535,1.290984,31,0.074764,0.090909,0.778298,0.375,0,0.5,0.125,0,?,0,?,0,?,?,Sea__Concert,+
0,7,0,1,0.150502,0.065185,1.386294,81,0.074261,0.1,0.778298,0.4,0,0.625,0.105263,0,?,0,?,0,?,?,Sea__Minister,+
0,5,0,1,0.147704,0.072298,1.386294,225,0.087079,0.1,0.778298,0.4,0,0.375,0.111111,0,?,0,?,0,?,?,Sea__Movie,+
0,7,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.142857,0,?,0,?,0,?,?,Sea__TimeZone,+
0.444444,5,0,1,0.127894,0.056082,1.386294,79,?,0.1,?,0.307692,0,0.4375,0.142857,0,?,0,?,0,?,?,Season__Cape,+
0.577778,5,0,1,0.095351,0.053983,1.386294,39,?,0.1,0.778298,0.352941,0,0.4375,0.142857,0,?,0,?,0,?,?,Season__Delta,+
0.5,5,0,1,0.119699,0.075019,1.386294,65,0.104564,0.1,0.778298,0.4,0,0.4375,0.142857,0,?,0,?,0,?,?,Season__Gap,+
0.434343,18,0.125,1,?,?,?,?,?,?,?,?,0,0.5,0.034483,0,?,0,?,0,?,?,Season__GovernmentOrganization,+
0.513889,7,0,1,0.031335,?,1.049822,28,?,0.071429,0.778298,0.315789,0,0.375,0.083333,0,?,0,?,0,?,?,Season__HomePage,+
0,9,0,1,0.06745,0.058936,1.386294,14,0.084031,0.1,0.778298,0.4,0,0.5625,0.037037,0,?,0,?,0,?,?,Season__Institute,+
0.486111,12,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.090909,0,?,0,?,0,?,?,Season__OperaPerformance,+
0.408497,15,0,1,?,?,?,?,?,?,?,?,0,0.5,0.05,0,?,0,?,0,?,?,Season__PublishedMaterial,+
0,6,0,1,0.174053,0.065894,1.609438,63,0.093029,0.125,0.778298,0.461538,0,0.5,0.142857,0,?,0,?,0,?,?,Season__Tower,+
0.597884,15,0,1,?,?,?,?,?,?,?,?,0,0.25,0.043478,0,?,0.044551,?,1,?,?,Service__ResourceCollection,+
0,9,0,1,?,?,?,?,?,?,?,?,0,0.375,0.083333,0,?,0,?,0,?,?,Ship__DayOfWeek,+
0.440476,13,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.107143,0,?,0,?,0,?,?,Ship__PoliticalParty,+
0.595238,5,0,1,0.386892,0.503546,2.302585,187,0.847767,0.25,5.529655,0.857143,1,0.1875,0.066667,0.333333,?,0.657143,?,1,?,?,Ship__Vehicle,-
0.437037,8,0,1,0.400287,0.178648,2.302585,160,0.504201,0.25,4.140912,0.8,0,0.125,0.076923,0,?,0,?,0,?,?,Situation__Event,-
0.384722,13,0,0,?,?,?,?,?,?,?,?,0,0.625,0.066667,0,?,0,?,0,?,?,SoccerClub__MilitaryConflict,+
0,9,0,1,?,?,?,?,?,?,?,?,0,0.25,0.142857,0,?,0,?,0,?,?,SoccerClub__Team,-
0,9,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.125,0,?,0,?,0,?,?,SoccerClub__Valley,+
0.555672,14,0,0,?,?,?,?,?,?,?,?,0,0.4375,0.076923,0,?,0,?,0,?,?,SocialAbstraction__AudioRecording,+
0,7,0,1,0.285343,0.077388,1.491655,46,0.107511,0.111111,0.778298,0.428571,0,0.5625,0.076923,0,?,0,?,0,?,?,Song__DayTime,+
0.483333,5,0,1,0.120193,0.06149,1.491655,77,0.085269,0.111111,0.778298,0.428571,0,0.5625,0.111111,0,?,0,?,0,?,?,Song__Ocean,+
0.433333,8,0.105263,1,0.260671,?,1.386294,105,?,0.1,1.169783,0.470588,0,0.3125,0.117647,0,?,0,?,0,?,?,Spacecraft__Coast,+
0.455556,11,0,1,?,?,?,?,?,?,?,?,0,0.25,0.117647,0,?,0,?,0,0.25,?,Spacecraft__GlobalRegion,+
0.64,7,0.083333,1,?,?,?,?,?,?,?,?,0,0.5,0.1,0,?,0,?,0,0.375,?,Spacecraft__SoccerClub,+
0.68,7,0.25,1,?,?,?,?,?,?,?,?,0,0.375,0.071429,0,?,0,?,0,?,?,Spacecraft__SportEvent,+
0.328571,9,0,1,0.188145,?,2.590267,333,?,0.333333,5.529655,0.9,1,0.1875,0.066667,0.333333,?,0,?,0,?,?,Spacecraft__Vehicle,-
0,13,0,0,?,?,?,?,?,?,?,?,0,?,0.125,0,?,0,?,0,?,?,SportBuilding__CalendarYear,+
0.48718,16,0,0,?,?,?,?,?,?,?,?,0,?,0.111111,0,?,0,?,0,?,?,SportBuilding__MusicalComposition,+
0.1,9,0.076923,1,?,?,?,?,?,?,?,?,0,?,0.125,0,?,0,?,0,?,?,SportBuilding__Situation,+
0.47619,9,0,1,?,?,?,?,?,?,?,?,0,0.375,0.133333,0,?,0,?,0,?,?,SportClub__Account,+
0,9,0,1,?,?,?,?,?,?,?,?,0,0.5625,0.066667,0,?,0,?,0,?,?,SportClub__Week,+
0.6,8,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.125,0,?,0,0,0,?,?,SportEvent__Crater,+
0,9,0,1,?,?,?,?,?,?,?,?,0,0.5,0.125,0,?,0,?,0,?,?,SportEvent__Ridge,+
0,12,0.129032,0,?,?,?,?,?,?,?,?,0,0.4375,0.125,0,?,0,?,0,0.125,?,SportEvent__TransportFacility,+
0.877778,5,0.434783,0,?,?,?,?,?,?,?,?,1,0.1875,0.076923,0.25,?,0,?,0,?,?,SportGame__SportEvent,-
0.467787,14,0,1,?,?,?,?,?,?,?,?,0,0.125,0.15,0,?,0,?,0,?,?,SportOrganization__Charity,-
0,16,0,1,?,?,?,?,?,?,?,?,0,0.5,0.037037,0,?,0.000831,?,1,0.1875,?,SportOrganization__Disease,+
0,13,0.206897,1,?,?,?,?,?,?,?,?,0,0.125,0.15,0,?,0.000816,?,1,?,?,SportOrganization__Division,-
0,15,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.133333,0,?,0,?,0,?,?,SportOrganization__Island,+
0,16,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.133333,0,?,0,?,0,?,?,SportOrganization__Lake,+
0,16,0,1,?,?,?,?,?,?,?,?,0,0.125,0.15,0,?,0,?,0,?,?,SportOrganization__Team,-
0.430303,10,0,1,0.117806,0.061548,1.742969,82,0.121952,0.142857,1.169783,0.571429,0,?,0.142857,0,?,0,?,0,?,?,Sport__Archipelago,+
0.466667,5,0,1,0.093689,0.053633,1.742969,19,0.108403,0.142857,3.070066,0.571429,0,0.4375,0.142857,0,?,0,?,0,?,?,Sport__Delta,+
0.517949,12,0,1,?,?,?,?,?,?,?,?,0,0.5,0.142857,0,?,0,?,0,?,?,Sport__MountainRange,+
0.437037,8,0,1,0.106672,0.060992,1.89712,46,0.13124,0.166667,1.370741,0.545455,0,0.5,0.142857,0,?,0,?,0,?,?,Sport__Reservoir,+
0.409722,12,0.071429,1,?,?,?,?,?,?,?,?,0,0.5,0.142857,0,?,0,?,0,?,?,SportsFederation__Beverage,+
0.569444,10,0.3125,1,?,?,?,?,?,?,?,?,1,0.25,0.15,0.030303,?,0,?,0,?,?,SportsFederation__Organization,-
0,6,0,1,0.40869,0.081948,1.609438,78,0.289956,0.125,2.491596,0.631579,0,0.5625,0.08,0,?,0,?,0,?,?,Spring__Book,+
0,6,0,1,0.144144,0.055429,1.742969,58,0.209939,0.142857,3.006754,0.588235,0,0.1875,0.1,0,?,0,?,0,?,?,Spring__Gulf,+
0.304444,21,0,1,?,?,?,?,?,?,?,?,0,0.5,0.133333,0,?,0,?,0,?,?,Spring__InternationalOrganization,+
0.436508,6,0,1,0.079883,0.082067,2.302585,47,0.326092,0.25,3.760034,0.8,0,0.5,0.125,0,?,0,?,0,?,?,Spring__Quarter,+
0.47619,19,0,1,?,?,?,?,?,?,?,?,0,0.5,0.133333,0,?,0,?,0,?,?,Spring__ReligiousOrganization,+
0.309524,11,0,1,?,?,?,?,?,?,?,?,0,?,0.090909,0,?,0,?,0,?,?,Stadium__CountryCapital,+
0,12,0,1,0.139709,0.070772,1.491655,84,0.302917,0.111111,3.070066,0.5,0,0.5,0.08,0,?,0,?,0,?,?,Star__Announcement,+
0.4,8,0,1,?,?,?,?,?,?,?,?,0,0.375,0.086957,0,?,0,?,0,?,?,Star__DataSchema,+
0.5,4,0,1,0.14645,0.068984,1.609438,238,0.078251,0.125,0.778298,0.461538,0,0.25,0.1,0,?,0,?,0,?,?,Star__Lake,+
0,6,0.125,1,0.082275,0.072512,1.742969,83,0.211845,0.142857,1.906465,0.625,0,0.625,0.105263,0,?,0,?,0,?,?,Star__Minister,+
0,11,0,1,?,?,?,?,?,?,?,?,0,0.5,0.133333,0,?,0,?,0,?,?,Star__PoliticalParty,+
0.481481,9,0,1,0.131675,0.069085,1.609438,63,0.097096,0.125,0.778298,0.461538,0,0.3125,0.111111,0,?,0,?,0,?,?,Statement__Reservoir,+
0.435897,15,0,0,?,?,?,?,?,?,?,?,0,0.375,0.142857,0,?,0,?,0,?,?,StockExchange__ChemicalCompound,+
0,9,0,1,0.08204,0.071209,1.491655,63,0.264068,0.111111,2.869944,0.470588,0,0.5625,0.105263,0,?,0,?,0,?,?,Stream__Executive,+
0.492064,12,0,1,?,?,?,?,?,?,?,?,0,0.3125,0.1,0,?,0,?,0,?,?,Stream__MountainSummit,+
0.404762,19,0,1,?,?,?,?,?,?,?,?,0,0.4375,0.133333,0,?,0,?,0,0.125,?,Stream__ReligiousOrganization,+
0.411111,5,0,1,0.352696,3.476059,2.995732,454,0.979705,0.5,6.943784,0.923077,1,0.1875,0.1,0.333333,?,0,?,0,0.25,?,Stream__River,-
0.416667,9,0.090909,1,0.212836,0.061057,1.386294,83,0.076793,0.1,0.778298,0.4,0,0.625,0.08,0,?,0,?,0,?,?,Street__Announcement,+
0,11,0,0,?,?,?,?,?,?,?,?,0,0.625,0.125,0,?,0,?,0,?,?,Street__OlympicGames,+
0.539683,7,0,1,0.08393,?,1.049822,38,?,0.071429,0.778298,0.315789,0,0.625,0.1875,0,?,0,?,0,?,?,Street__WebPage,+
0.324074,8,0,1,?,?,?,?,?,?,?,?,0,0.375,0.0625,0,?,0,?,0,?,?,TVChannel__Beverage,+
0,9,0,1,?,?,?,?,?,?,?,?,0,?,0.117647,0,?,0,?,0,?,?,TVChannel__Lock,+
