@relation ClassificationProblem

@attribute leda.features.LabelSimilarity_JaroWinkler numeric
@attribute leda.features.LabelSimilarity_Levenshtein numeric
@attribute leda.features.LabelSimilarity_QGrams numeric
@attribute leda.features.WordNet_Hyponymy numeric
@attribute leda.features.wordnet.WordNet_Similarity_PatwardhanPetersen_1 numeric
@attribute leda.features.wordnet.WordNet_Similarity_JiangConrath numeric
@attribute leda.features.wordnet.WordNet_Similarity_LeacockChodorow numeric
@attribute leda.features.wordnet.WordNet_Similarity_Lesk numeric
@attribute leda.features.wordnet.WordNet_Similarity_Lin numeric
@attribute leda.features.wordnet.WordNet_Similarity_Path numeric
@attribute leda.features.wordnet.WordNet_Similarity_Resnik numeric
@attribute leda.features.wordnet.WordNet_Similarity_WuPalmer numeric
@attribute leda.features.Ontology_Subsumption numeric
@attribute leda.features.Ontology_Similarity numeric
@attribute leda.features.Ontology_ObjectProperties numeric
@attribute leda.features.TaxonomicOverlap_Subclasses numeric
@attribute leda.features.TaxonomicOverlap_Instances numeric
@attribute leda.features.BTaxonomicOverlap_Subclasses numeric
@attribute leda.features.BTaxonomicOverlap_Instances numeric
@attribute leda.features.BOntology_Subsumption numeric
@attribute leda.features.BOntology_Similarity numeric
@attribute leda.features.Document_Similarity numeric
@attribute Name string
@attribute Class {+,-}

@data
0.44697,9,0.105263,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001889,Game__RailwayLine,+
0.436508,7,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Museum__Archaea,+
0,9,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,SoccerLeague__Archaea,+
0.546898,12,0,1,?,?,?,?,?,?,?,?,0,0.2,0.02069,0,?,0,?,0,?,?,Broadcaster__PopulatedPlace,+
0,8,0,1,0.091258,0.062517,1.609438,48,0.1276,0.125,3.525,0.588235,0,0.2,0.012821,0,?,0,0,0,0.111111,0.001318,Village__Hospital,+
0.44697,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0.012579,0,?,0,?,0,?,0.002762,Town__RecordLabel,+
0.414286,9,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.003216,Archaea__Embryology,+
0.296296,11,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,MilitaryUnit__LegalCase,+
0.1,39,0.035088,1,?,?,?,?,?,?,?,?,0,0.2,0.040201,0,?,0,?,0,?,?,Newspaper__NationalCollegiateAthleticAssociationAthlete,+
0.399854,16,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,SnookerWorldRanking__Currency,+
0.578235,12,0.258065,0,?,?,?,?,?,?,?,?,0,0.2,0.052632,0,?,0,?,0,?,0.000698,TelevisionStation__TradeUnion,+
0,8,0,1,0.134037,0.093856,1.89712,88,0.25525,0.166667,1.825838,0.736842,0,0.2,0,0,?,1,1,1,0.111111,0.001102,Governor__Animal,+
0.458333,6,0,1,0.322245,0.066803,1.203973,173,0.094191,0.083333,0.778298,0.352941,1,0.2,0.090909,0.066667,?,0,?,0,?,?,Software__Work,-
0.467433,26,0,1,?,?,?,?,?,?,?,?,0,0.2,0.018265,0,?,0,?,0,?,?,AustralianRulesFootballPlayer__Museum,+
0.427778,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001965,Grape__RadioStation,+
0,8,0,1,0.69795,0.18891,2.079442,698,0.151309,0.2,0.778298,0.6,0,0.2,0,0,?,0,0,0,?,?,Activity__Person,+
0,14,0.068966,1,?,?,?,?,?,?,?,?,0,0.2,0.04918,0,?,0,?,0,?,?,IceHockeyLeague__Lighthouse,+
0,6,0,1,0.125317,0.06299,1.203973,20,?,0.083333,?,0.266667,0,0.2,0,0,?,0,?,0,?,?,Single__Actor,+
0,7,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.002058,Mountain__GivenName,+
0.609524,12,0.060606,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.0016,FloweringPlant__PlayboyPlaymate,+
0.490079,8,0,1,0.083052,0.055512,1.203973,34,0.132084,0.083333,1.370741,0.47619,0,0.2,0,0,?,0,?,0,?,?,Musical__Arachnid,+
0,4,0,1,0.128655,?,0.980829,67,?,0.066667,0.615314,0.3,0,0.2,0,0,?,0,?,0,?,0.004239,Ship__Lymph,+
0,18,0.046512,0,?,?,?,?,?,?,?,?,0,0.2,0.025,0,?,0,?,0,?,0.001538,AustralianFootballLeague__PlayboyPlaymate,+
0,10,0,1,0.141384,0.048108,1.386294,169,0.116519,0.1,1.370741,0.526316,0,0.2,0,0,?,0,?,0,?,0.002334,Locomotive__Fungus,+
0.396104,19,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,GridironFootballPlayer__Disease,+
0.436508,6,0,1,0.239143,0.078589,1.386294,58,0.108997,0.1,0.778298,0.4,0,0.2,0,0,?,0,?,0,?,?,Country__Single,+
0.433333,18,0.071429,1,?,?,?,?,?,?,?,?,0,0.2,0.008065,0,?,0,?,0,?,0.000023,AdministrativeRegion__Fern,+
0.420833,14,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,0.222222,?,AutoRacingLeague__Cycad,+
0.428571,6,0,1,0.058425,0.056611,1.290984,25,?,0.090909,?,0.285714,0,0.2,0.025381,0,?,0,?,0,?,?,Play__Cyclist,+
0,13,0,0,?,?,?,?,?,?,?,?,0,0.2,0.015152,0,?,0,?,0,?,0.008127,MountainRange__HistoricBuilding,+
0.551893,19,0.045455,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,WrestlingEvent__EurovisionSongContestEntry,+
0,9,0,0,?,?,?,?,?,?,?,?,0,0.2,0.016667,0,?,0,?,0,?,0.003741,PowerStation__LunarCrater,+
0.472222,5,0.142857,1,0.193477,0.077565,1.89712,78,0.27877,0.166667,2.491596,0.705882,0,0.2,0,0,?,0,?,0,?,?,Film__Museum,+
0,12,0,1,0.319314,0.066832,1.386294,47,?,0.1,?,0.307692,0,0.2,0.024272,0,?,0,?,0,?,0.001835,Boxer__Organisation,+
0.529915,12,0.066667,0,?,?,?,?,?,?,?,?,0,0.2,0.018182,0,?,0,0,0,?,0.002076,HistoricPlace__MartialArtist,+
0,18,0,0,?,?,?,?,?,?,?,?,0,0.2,0.02649,0,?,0,?,0,?,?,AdministrativeRegion__WaterwayTunnel,+
0.427778,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.028329,0,?,0,?,0,?,?,Judge__SnookerChamp,-
0.351852,7,0,1,0.092857,0.06507,1.491655,116,0.182532,0.111111,1.906465,0.555556,0,0.2,0,0,?,0,?,0,?,0.000778,President__Muscle,+
0.527417,25,0.078431,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,WomensTennisAssociationTournament__PersonFunction,+
0.495671,12,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,WrestlingEvent__RugbyLeague,+
0.55,3,0.166667,1,0.311002,?,1.742969,195,?,0.142857,1.825838,0.7,0,0.2,0,0,?,0,?,0,?,0.001105,Fish__Fern,+
0.5671,9,0,1,0.12076,?,1.203973,19,?,0.083333,1.370741,0.47619,0,0.2,0.023148,0,?,0,0,0,?,0.00252,Airline__Philosopher,+
0.6,10,0.083333,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Embryology__PoloLeague,+
0.412037,9,0,1,0.041942,?,0.916291,7,?,0.0625,?,0.210526,0,0.2,0,0,?,0,?,0,?,?,LaunchPad__Olympics,+
0.51936,8,0,0,?,?,?,?,?,?,?,?,0,0.2,0.030612,0,?,0,?,0,?,0.001782,PokerPlayer__VideoGame,+
0.45,14,0,0,?,?,?,?,?,?,?,?,0,0.2,0.060748,0,?,0,?,0,?,?,BadmintonPlayer__SpeedwayTeam,+
0.374074,6,0.222222,1,0.035682,?,1.12393,6,?,0.076923,1.370741,0.454545,0,0.2,0.021277,0,?,0,?,0,0.222222,?,LaunchPad__Cycad,+
0,16,0,0,?,?,?,?,?,?,?,?,0,0.2,0.014286,0,?,0,?,0,?,?,CricketLeague__AdministrativeRegion,+
0,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0.03211,0,?,0,?,0,?,?,AdultActor__Book,+
0.578333,9,0.086957,1,?,?,?,?,?,?,?,?,0,0.2,0.032864,0,?,0,?,0,?,0.001856,Scientist__SportsTeam,+
0,12,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001834,SpaceMission__RailwayTunnel,+
0,7,0.111111,1,0.091373,0.059292,1.609438,49,0.084496,0.125,3.070066,0.5,0,0.2,0,0,?,0,?,0,?,?,Vein__Convention,+
0.653571,5,0.133333,1,0.166808,0.063109,0.916291,133,?,0.0625,?,0.210526,0,0.2,0,0,?,0,?,0,0.222222,0.001084,Ship__Species,+
0.285185,14,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.00468,LegalCase__AcademicJournal,+
0.430556,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0.04,0,?,0,?,0,?,?,TennisLeague__Monument,+
0.527778,7,0,1,0.24675,0.12155,2.302585,167,0.307412,0.25,1.825838,0.823529,0,0.2,0,0,?,0.007099,0.016393,1,0.111111,0.001904,Person__Bacteria,+
0.472222,5,0,1,0.140966,0.077537,2.079442,115,0.153549,0.2,1.169783,0.666667,0,0.2,0,0,?,0,?,0,?,0.002575,Valley__Film,+
0.494444,10,0.076923,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.00076,MusicGenre__SportsLeague,+
0.565476,12,0.058824,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001063,MilitaryConflict__FloweringPlant,+
0.541667,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001992,SpaceShuttle__Arachnid,+
0,14,0,1,?,?,?,?,?,?,?,?,0,0.2,0.026316,0,?,0,?,0,?,?,Song__ChristianBishop,+
0.5625,12,0.076923,1,?,?,?,?,?,?,?,?,0,0.2,0.005405,0,?,0,?,0,?,0.00125,Planet__BasketballPlayer,+
0.522222,10,0.190476,1,?,?,?,?,?,?,?,?,0,0.2,0.013043,0,?,0,?,0,?,0.002108,SoccerPlayer__River,+
0.433333,8,0,1,?,?,?,?,?,?,?,?,0,0.2,0.014019,0,?,0,?,0,?,0.001238,RoadTunnel__Judge,+
0.505,13,0.064516,0,?,?,?,?,?,?,?,?,0,0.2,0.014354,0,?,0,?,0,?,0.002072,PowerStation__PlayboyPlaymate,+
0.645385,11,0.173913,1,?,?,?,?,?,?,?,?,0,0.2,0.025,0,?,0,?,0,?,?,Cleric__CricketLeague,+
0.449554,14,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,YearInSpaceflight__RailwayLine,+
0.338384,20,0,0,?,?,?,?,?,?,?,?,0,0.2,0.061905,0,?,0,?,0,?,0.00443,EducationalInstitution__SoccerPlayer,+
0,17,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Eukaryote__MixedMartialArtsEvent,+
0.577778,10,0.193548,0,?,?,?,?,?,?,?,?,0,0.2,0.042735,0,?,0,?,0,?,?,FigureSkater__ComicsCharacter,-
0.416667,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.002675,SpaceMission__Continent,+
0.447712,13,0,1,?,?,?,?,?,?,?,?,0,0.2,0.014354,0,?,0,?,0,?,?,GaelicGamesPlayer__Valley,+
0.507937,7,0,1,?,?,?,?,?,?,?,?,0,0.2,0.013889,0,?,0,?,0,?,0.003225,SkiArea__Village,+
0.356061,39,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Amphibian__NationalCollegiateAthleticAssociationAthlete,+
0.482323,11,0,0,?,?,?,?,?,?,?,?,0,0.2,0.046875,0,?,0,?,0,?,0.000771,RoadJunction__LunarCrater,+
0.335979,8,0,1,0.234729,?,1.386294,44,?,0.1,3.443617,0.608696,0,0.2,0,0,?,0,0,0,?,0.000977,Website__Amphibian,+
0,10,0,1,0.178884,0.070696,1.386294,417,0.080038,0.1,1.370741,0.526316,0,0.2,0,0,?,0,?,0,?,0.002589,Philosopher__Artery,+
0.564815,7,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,GreenAlga__Cardinal,+
0.514286,12,0,1,?,?,?,?,?,?,?,?,0,0.2,0.025,0,?,0,?,0,?,?,Model__HandballLeague,+
0,13,0,1,?,?,?,?,?,?,?,?,0,0.2,0.014778,0,?,0,?,0,?,?,ComicsCharacter__Monument,+
0,14,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,ComicsCharacter__MilitaryConflict,+
0.517857,6,0.133333,1,0.165826,?,1.491655,67,?,0.111111,2.491596,0.6,1,0.2,0.12,0.066667,?,0,?,0,?,?,Work__Website,-
0.416667,18,0,1,?,?,?,?,?,?,?,?,0,0.2,0.032864,0,?,0,?,0,0.222222,?,Judge__CanadianFootballTeam,+
0.442308,12,0,1,?,?,?,?,?,?,?,?,0,0.2,0.019608,0,?,0,?,0,?,0.003133,ProtectedArea__Cave,-
0.397222,13,0.074074,1,?,?,?,?,?,?,?,?,0,0.2,0.005587,0,?,0,?,0,?,0.000943,Beverage__PlayboyPlaymate,+
0.464286,6,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001014,Archaea__Road,+
0.454545,10,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001416,EthnicGroup__LunarCrater,+
0.411255,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.003488,Species__RugbyLeague,+
0.418651,12,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Aircraft__LacrosseLeague,+
0.435897,15,0,0,?,?,?,?,?,?,?,?,0,0.2,0.039474,0,?,0,?,0,?,0.001608,HistoricBuilding__RailwayTunnel,+
0,12,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Holiday__CricketLeague,+
0,18,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001403,AmericanFootballTeam__Book,+
0.488889,8,0,1,0.116682,0.068006,1.609438,69,0.077227,0.125,2.491596,0.631579,0,0.2,0,0,?,0,?,0,?,0.00206,Artery__Restaurant,+
0.400673,11,0,0,?,?,?,?,?,?,?,?,0,0.2,0.027027,0,?,0,?,0,?,0.001255,BodyOfWater__GreenAlga,+
0.555556,12,0.068966,0,?,?,?,?,?,?,?,?,0,0.2,0.026385,0,?,0,?,0,?,?,AdultActor__BadmintonPlayer,-
0.360606,8,0,1,?,?,?,?,?,?,?,?,0,0.2,0.020833,0,?,0,?,0,?,0.000885,Plant__RailwayLine,+
0,9,0.095238,1,0.016039,?,0.980829,28,?,0.066667,0.778298,0.3,0,0.2,0,0,?,0,?,0,?,0.004867,Embryology__Company,+
0,9,0,1,0.053874,?,1.386294,36,?,0.1,1.370741,0.526316,0,0.2,0.041237,0,?,0,?,0,?,?,Astronaut__Newspaper,+
0.527778,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.013636,0,?,0,?,0,?,?,NascarDriver__LaunchPad,+
0.388889,11,0,1,0.267843,0.100755,2.079442,161,0.342292,0.2,3.525,0.777778,0,0.2,0,0,?,0,?,0,?,0.001484,Organisation__Song,+
0.472222,13,0.068966,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,FormulaOneRacer__Spacecraft,+
0,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.015385,0,?,0,?,0,?,?,BodyOfWater__Museum,+
0,9,0,1,0.270323,0.047113,1.12393,114,?,0.076923,?,0.25,0,0.2,0.025126,0,?,0,0,0,?,0.002632,Architect__Software,+
0.495238,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0.014085,0,?,0,?,0,?,?,Athlete__WineRegion,+
0.5725,13,0.074074,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,ClubMoss__ChristianBishop,+
0.483333,10,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.000113,ClubMoss__SportsTeam,+
0.458333,7,0,1,0.148204,0.100449,2.302585,76,0.451585,0.25,4.098781,0.823529,0,0.2,0,0,?,0,?,0,?,?,Election__Play,+
0.385759,17,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.000183,ProgrammingLanguage__TelevisionStation,+
0.1,7,0.25,1,?,?,?,?,?,?,?,?,0,0.2,0.024129,0,?,0,?,0,?,?,Ambassador__AdultActor,-
0.770476,4,0.210526,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001491,Archaea__Arachnid,+
0,12,0,1,?,?,?,?,?,?,?,?,0,0.2,0.051948,0,?,0,?,0,?,0.002387,SoccerClub__Infrastructure,+
0,14,0,1,?,?,?,?,?,?,?,?,0,0.2,0.051724,0,?,0,?,0,?,?,VolleyballLeague__Broadcaster,+
0,12,0,1,?,?,?,?,?,?,?,?,0,0.2,0.028011,0,?,0,?,0,?,?,Cardinal__FormulaOneRacer,-
0.561688,8,0,1,?,?,?,?,?,?,?,?,0,0.2,0.030303,0,?,0,?,0,?,?,Village__RugbyPlayer,+
0.495833,13,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001144,AutomobileEngine__University,+
0,20,0,1,?,?,?,?,?,?,?,?,0,0.2,0.011976,0,?,0,?,0,?,?,Country__MixedMartialArtsLeague,+
0.447619,13,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,HockeyTeam__WrestlingEvent,+
0,14,0,0,?,?,?,?,?,?,?,?,0,0.2,0.013953,0,?,0,?,0,?,?,WaterwayTunnel__MemberOfParliament,+
0.460606,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.00365,PokerPlayer__Locomotive,+
0.505882,14,0,1,?,?,?,?,?,?,?,?,0,0.2,0.018957,0,?,0,?,0,0.277778,?,Canal__GaelicGamesPlayer,+
0,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,0,0,?,?,Airline__SportsEvent,+
0,19,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Brain__GridironFootballPlayer,+
0.5,8,0,1,0.10153,0.060913,1.12393,59,0.069734,0.076923,0.615314,0.333333,0,0.2,0,0,?,0,?,0,?,0.002361,Beverage__Arachnid,+
0,23,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Planet__EurovisionSongContestEntry,+
0.382479,12,0,0,?,?,?,?,?,?,?,?,0,0.2,0.024155,0,?,0,?,0,?,?,TennisLeague__MartialArtist,+
0.436508,6,0.117647,1,0.119947,0.071565,1.491655,45,0.271633,0.111111,2.605545,0.6,0,0.2,0,0,?,0,?,0,?,?,Theatre__Single,+
0,15,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,0.166667,?,School__YearInSpaceflight,+
0.590909,7,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.000714,Artery__WrittenWork,+
0.556548,13,0.058824,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,AutoRacingLeague__WrestlingEvent,+
0.1,16,0.071429,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,0.333333,0.000912,ProgrammingLanguage__Plant,+
0.447619,7,0,1,0.291259,0.248425,1.89712,177,0.742146,0.166667,5.792804,0.761905,1,0.2,0,0.090909,?,0,?,0,?,0.004093,Conifer__Plant,-
0.430556,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0.04918,0,?,0,?,0,?,?,Hospital__TennisLeague,+
0.381705,25,0,1,?,?,?,?,?,?,?,?,0,0.2,0.024752,0,?,0,?,0,?,?,Software__AustralianRulesFootballPlayer,+
0.447619,13,0,0,?,?,?,?,?,?,?,?,0,0.2,0.055556,0,?,0,?,0,?,?,TelevisionShow__GolfPlayer,+
0.467787,16,0,1,?,?,?,?,?,?,?,?,0,0.2,0.013761,0,?,0,?,0,?,?,GaelicGamesPlayer__Station,+
0.464286,6,0,1,0.225013,0.06967,1.386294,64,0.097838,0.1,0.778298,0.4,0,0.2,0,0,?,0,?,0,?,?,Band__Holiday,+
0,7,0,1,0.206857,0.080586,1.491655,84,0.075069,0.111111,0.615314,0.428571,0,0.2,0,0,?,0,?,0,?,?,Event__Stadium,+
0.484091,19,0.058824,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,Bacteria__AmericanFootballPlayer,+
0.498182,18,0.111111,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.002389,Automobile__ArchitecturalStructure,+
0,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,SnookerChamp__Lymph,+
0.415152,20,0.064516,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,MotorcycleRacingLeague__Nerve,+
0.518925,12,0,1,?,?,?,?,?,?,?,?,0,0.2,0.014354,0,?,0,?,0,?,0.000913,Infrastructure__PrimeMinister,+
0.584848,8,0.16,1,?,?,?,?,?,?,?,?,0,0.2,0.026882,0,?,0,?,0,?,?,Philosopher__GolfPlayer,-
0.444444,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.033654,0,?,0,?,0,?,?,Band__TennisPlayer,+
0.417544,16,0.142857,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,0.333333,0.001368,ProgrammingLanguage__Judge,+
0.46645,11,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,LacrosseLeague__SportsEvent,+
0.514286,12,0,1,?,?,?,?,?,?,?,?,0,0.2,0.013636,0,?,0,?,0,?,?,Saint__WaterwayTunnel,+
0,10,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001668,Fish__Gnetophytes,+
0.416667,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.028249,0,?,0,?,0,?,0.002976,SoccerPlayer__President,-
0,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0.027027,0,?,0,?,0,?,0.003959,BodyOfWater__Ginkgo,+
0.395833,14,0.068966,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,0.388889,?,ChemicalCompound__LaunchPad,+
0.545714,8,0.095238,1,0.105605,?,1.742969,104,?,0.142857,2.491596,0.666667,0,0.2,0,0,?,0,?,0,0.277778,0.002637,Spacecraft__Stadium,+
0.427778,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.001466,SpaceShuttle__Boxer,+
0,19,0,0,?,?,?,?,?,?,?,?,0,0.2,0.018182,0,?,0,?,0,?,?,GridironFootballPlayer__HistoricBuilding,+
0.552778,10,0.342857,0,?,?,?,?,?,?,?,?,0,0.2,0.058824,0,?,0,?,0,?,?,IceHockeyLeague__BasketballLeague,+
0.465873,18,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,CanadianFootballTeam__MixedMartialArtsEvent,+
0.378431,14,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,0.333333,0.001044,WorldHeritageSite__Spacecraft,+
0.472222,12,0,1,?,?,?,?,?,?,?,?,0,0.2,0.07177,0,?,0,?,0,?,?,University__ComicsCharacter,+
0,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.000923,MusicGenre__Country,+
0.408333,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,0.222222,?,PoloLeague__Currency,+
0.49697,20,0,1,?,?,?,?,?,?,?,?,0,0.2,0.024155,0,?,0,?,0,?,0.002426,Boxer__AmericanFootballLeague,+
0,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0.028249,0,?,0,?,0,?,?,Model__SoccerPlayer,-
0.442002,10,0,1,?,?,?,?,?,?,?,?,0,0.2,0.023148,0,?,0,?,0,?,0.004318,SoccerManager__Airline,+
0.427579,12,0.074074,1,?,?,?,?,?,?,?,?,0,0.2,0.012048,0,?,0,?,0,?,0.003419,Country__GovernmentAgency,+
0.483333,4,0,1,0.087942,0.053589,1.290984,29,?,0.090909,?,0.285714,0,0.2,0.025381,0,?,0,?,0,?,0.001259,Boxer__Song,+
0,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0.069444,0,?,0,?,0,?,?,LaunchPad__RoadTunnel,+
0.368056,14,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,MilitaryConflict__NascarDriver,+
0,8,0,1,0.077978,0.050763,0.980829,40,?,0.066667,?,0.222222,0,0.2,0,0,?,0,?,0,0.277778,0.002632,Moss__Currency,+
0,13,0.060606,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.002605,ResearchProject__FloweringPlant,+
0,8,0.25,1,?,?,?,?,?,?,?,?,0,0.2,0.014354,0,?,0,?,0,?,0.000862,LunarCrater__Cricketer,+
0.577778,12,0,0,?,?,?,?,?,?,?,?,0,0.2,0.023697,0,?,0,?,0,?,?,SportsLeague__FormulaOneRacer,+
0.444444,11,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,SnookerChamp__Moss,+
0.430556,15,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,MilitaryConflict__SpeedwayTeam,+
0.510714,12,0.066667,0,?,?,?,?,?,?,?,?,0,0.2,0.04918,0,?,0,?,0,?,?,ShoppingMall__SpeedwayLeague,+
0.408497,15,0.074074,1,?,?,?,?,?,?,?,?,0,0.2,0.04878,0,?,0,?,0,?,?,Rocket__YearInSpaceflight,+
0.500712,9,0.076923,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,CricketLeague__VideoGame,+
0,9,0,1,?,?,?,?,?,?,?,?,0,0.2,0.036364,0,?,0,?,0,0.111111,?,Canal__GolfLeague,+
0.303571,13,0,0,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,VolleyballLeague__Archaea,+
0.455026,12,0,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,0.277778,?,SoftballLeague__Newspaper,+
0.533761,10,0.068966,0,?,?,?,?,?,?,?,?,0,0.2,0.027027,0,?,0,?,0,?,0.003049,ComicsCreator__TennisPlayer,-
0.464286,6,0,1,0.135231,0.061561,1.386294,79,?,0.1,0.778298,0.352941,0,0.2,0,0,?,0,?,0,?,0.002261,Species__Lake,+
0.829966,6,0.333333,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.000897,LegalCase__Legislature,+
0,10,0,1,0.019713,?,0.553385,25,?,0.043478,?,0.153846,0,0.2,0,0,?,0,?,0,?,0.005623,Conifer__Embryology,+
0,5,0,1,0.190846,0.068695,1.290984,240,0.235574,0.090909,2.396978,0.444444,0,0.2,0,0,?,0,?,0,?,0.000996,Company__Bone,+
0.363636,26,0.043478,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,?,WomensTennisAssociationTournament__Astronaut,+
0,11,0.08,1,?,?,?,?,?,?,?,?,0,0.2,0,0,?,0,?,0,?,0.002485,Project__FloweringPlant,+
0.444444,5,0,1,0.08699,0.058576,1.609438,50,0.067239,0.125,2.491596,0.631579,0,0.2,0,0,?,0,?,0,?,?,Artery__Museum,+
